0,0,9483225140726340,646
0,0,8784094578488068,646
0,0,7380672885550418,649
0,0,0244030617988222,650
0,0,6165003452206834,656
0,0,0156137979355067,656
0,0,2959143327553063,656
0,0,2853150526219258,657
0,0,3110930168148106,657
0,0,8704172927663738,660
0,0,6666998500088993,662
0,0,1837726939693423,665
0,0,4596077909764113,665
0,0,0257097138979514,668
0,0,0577658502249563,669
0,0,2801266185552709,675
0,0,1049892019101507,675
0,0,4418393897125862,675
0,0,6456997243000105,676
0,0,9900294985125430,679
0,0,7223745651145251,680
0,0,7884279419085957,682
0,0,0846908225896084,684
0,0,8508439254843908,688
0,0,8911340855600279,689
0,0,4213899719585274,690
0,0,0930210458762322,692
0,0,6159729432229356,694
0,0,2996482168012602,696
0,0,1750812642818783,700
0,0,7808137290687593,706
0,0,1380900687538807,706
0,0,5327513366609595,708
0,0,5670696246198822,708
0,0,5080622437720717,715
0,0,7812285469240145,723
0,0,2999988181898127,724
0,0,9712528862812245,728
0,0,0429311506340209,732
0,0,4804532455654433,734
0,0,3726949353636877,734
0,0,4838259810682538,739
0,0,0691830198468139,739
0,0,4035809648522547,744
0,0,4050781036509067,752
0,0,6224724968186545,753
0,0,8862920148303227,759
0,0,1769735935060617,759
0,0,8190371225501294,763
0,0,9450754814797418,765
0,0,6910032035595984,766
0,0,6645170162048336,770
0,0,4192293233831364,774
0,0,4381102257718094,775
0,0,9879567438142627,776
0,0,8602602593368803,777
0,0,3707268603642004,782
0,0,4735517612590222,786
0,0,7542548918765698,786
0,0,1172068394974247,790
0,0,1911451987553356,793
0,0,1127385187061789,802
0,0,8832665043226466,809
0,0,9320463733910227,810
0,0,7151764174263304,815
0,0,1100551225266077,815
0,0,0037771065374327,819
0,0,7220330278931967,821
0,0,3828023006241008,824
0,0,0566592137023799,826
0,0,7724027295202179,827
0,0,0071349557878521,843
0,0,1939906308530461,846
0,0,5279755460135786,849
0,0,9896153892271662,856
0,0,3917955456496462,858
0,0,7601003400179682,859
0,0,2488537722919768,860
0,0,1626432187893959,863
0,0,5046419053543626,863
0,0,0251500628110192,863
0,0,2441441988438153,865
0,0,4387512019745402,865
0,0,3764439227176657,865
0,0,3256065023337350,866
0,0,9206110645774853,870
0,0,2088482846444727,871
0,0,1565756055316507,874
0,0,9801217452193119,876
0,0,1135480663760639,876
0,0,3724912872537717,878
0,0,1845359181407612,888
0,0,0941991997976048,889
0,0,0160675955398265,893
0,0,5259795286863429,894
0,0,4804687744312217,894
0,0,9322573719020644,895
0,0,4836556291221434,901
0,0,0979002659567724,901
0,0,7673417396557482,904
0,0,8606205140098879,907
0,0,0749259311374485,907
0,0,5124365757191943,911
0,0,6107031331615951,918
0,0,6210743142141889,922
0,0,2582468306448664,929
0,0,6008825809400674,930
0,0,5140687641923982,933
0,0,4710207649694340,938
0,0,9532369120993512,940
0,0,9637399939636085,943
0,0,4400343036016858,945
0,0,5483539856817792,945
0,0,9672615253834591,947
0,0,3163161697123640,950
0,0,1238355525142422,951
0,0,8709241779862385,953
0,0,5237509446657809,953
0,0,7019620376052518,956
0,0,7004160111463843,956
0,0,4076660062923594,957
0,0,8875677875827421,959
0,0,9016239240631493,963
0,0,8051295179845649,964
0,0,3086979444160344,971
0,0,9626698321695364,974
0,0,8109935557879595,979
0,0,5748159658583354,980
0,0,6596541787484073,980
0,0,7090871938424466,985
0,0,1049973921939654,987
0,0,9450530296635979,988
0,0,6438980788326738,990
0,0,5355209116719035,992
0,0,1472227657976529,996
0,0,2503740365487221,1004
0,0,6594414151284132,1008
0,0,6009937683457103,1013
0,0,1492058801146379,1016
0,0,2293188748130817,1016
0,0,6527417429374436,1018
0,0,6699013256483081,1018
0,0,3972297993168389,1019
0,0,9864933193754323,1023
0,0,2559752110096687,1024
0,0,1419358653515412,1028
0,0,4356950157872879,1031
0,0,9595467435064814,1034
0,0,4636977401990265,1037
0,0,1863856879768343,1038
0,0,9916915477233697,1038
0,0,5441144456631668,1043
0,0,3968477007822587,1046
0,0,1419358653515412,1048
0,0,4782532145816722,1048
0,0,2789266579175399,1057
0,0,4499856512477513,1064
0,0,2366535982129761,1065
0,0,8820464138105070,1069
0,0,2634833622118418,1074
0,0,0728408042980297,1078
0,0,5051435811836428,1083
0,0,4080912943416221,1085
0,0,1315891165855670,1095
0,0,5999321198590986,1096
0,0,2775024937792241,1125
0,0,5916458944122396,1130
0,0,0356562119967411,1160
0,0,2671456086586534,1184
0,0,8907575880628194,1204
0,0,0731113727253742,1206
0,0,7552501159166696,1207
0,0,3402016887602261,1231
0,0,3438412402913565,1281
1,1,3691069072261722,54
1,1,2900956150583961,64
1,1,4999182354277924,76
1,1,7001157612099134,76
1,1,1817968339829085,84
1,1,0739504325752071,105
1,1,0303403245158709,134
1,1,3116081086749167,169
1,1,6276949630478129,184
1,1,5873344403392690,223
1,1,9575629611236276,223
1,1,1661114063089341,267
1,1,1710465310921960,290
1,1,5406928696542790,292
1,1,5514891672500702,322
1,1,7687455486675829,346
1,1,2461796376871632,353
1,1,6299236854782694,355
1,1,6513810471390348,358
1,1,8848474439090777,388
1,1,2709995172898397,430
1,1,4949361046451206,473
1,1,2220048007727941,480
1,1,9338986658900933,492
1,1,5304889966484416,497
1,1,4836609513370104,497
1,1,5028194625155254,498
1,1,9127877950238694,501
1,1,5140687641923982,503
1,1,3012355341318793,503
1,1,1297867120002570,507
1,1,9015322960038598,509
1,1,9531227351588361,510
1,1,7192102568036327,510
1,1,7460273370226388,519
1,1,0088291032835685,522
1,1,7597337070196000,524
1,1,6838803552845752,524
1,1,4833905858697516,529
1,1,8320719332018965,530
1,1,5503472193825784,532
1,1,5651272528983211,532
1,1,7857111775343583,537
1,1,0711037756280471,543
1,1,7440856048543866,543
1,1,3208546336751179,543
1,1,8913443789495374,546
1,1,4824477897984272,546
1,1,9903287683553549,552
1,1,7975716415607306,552
1,1,8705841918665193,561
1,1,4001297317378569,561
1,1,9765982073781141,571
1,1,9758023538713385,581
1,1,0043642112693638,582
1,1,4768658010461789,582
1,1,5565420679523072,590
1,1,6597666317975286,598
1,1,9879506572829633,605
1,1,7753897878784412,609
1,1,3382193166009784,616
1,1,6052361914997431,622
1,1,3787458815371491,629
1,1,0328927010121928,629
1,1,7718356230862703,630
1,1,6253196707364786,633
1,1,0174656961500874,635
1,1,1598903096442207,639
1,1,1347256104793647,642
1,1,8011049418432192,644
1,1,9735040006482011,645
1,1,7380672885550418,647
1,1,6836156554429026,648
1,1,8906744284484462,650
1,1,5507486679497332,652
1,1,1723677753721553,652
1,1,1088184453735670,657
1,1,2333327056266516,659
1,1,5837486055025990,662
1,1,2794417704746078,665
1,1,5078773224089038,666
1,1,5697168685570153,668
1,1,2551405032989332,668
1,1,0930210458762322,674
1,1,6047250130249525,675
1,1,6165003452206834,675
1,1,3997837996487882,675
1,1,3110930168148106,676
1,1,4476646522907625,678
1,1,5645791503976003,679
1,1,2128556590948496,683
1,1,4213899719585274,683
1,1,6101831387108564,686
1,1,6615964339958608,688
1,1,7223745651145251,688
1,1,9050541885119075,690
1,1,8508439254843908,691
1,1,7808137290687593,692
1,1,7868066743254030,695
1,1,9515945570773142,699
1,1,2677733922930006,702
1,1,6583169042606548,713
1,1,5917769512914181,714
1,1,1320439323913226,720
1,1,5421467710114534,727
1,1,5327513366609595,727
1,1,0691830198468139,729
1,1,9531182547590137,733
1,1,3116364478756029,733
1,1,5858404489708458,737
1,1,4035809648522547,739
1,1,4543383910397686,739
1,1,0316932085501881,740
1,1,3158432725645952,742
1,1,8376651418146128,745
1,1,4804532455654433,747
1,1,5911462606958356,747
1,1,0587640919384260,749
1,1,9712528862812245,750
1,1,4050781036509067,758
1,1,1769735935060617,762
1,1,1939682200908066,764
1,1,5323175087784566,771
1,1,4660621334792442,780
1,1,4555832287801004,782
1,1,1172068394974247,794
1,1,1603099316445892,798
1,1,5035268357956727,799
1,1,1911451987553356,799
1,1,1100551225266077,800
1,1,7216301961866589,802
1,1,0037771065374327,809
1,1,1684888897248235,809
1,1,9702371010387114,810
1,1,5705861158062543,814
1,1,3828023006241008,815
1,1,9370839795647414,816
1,1,4265370753915529,821
1,1,2978036641267256,826
1,1,8922560675750868,829
1,1,5990397828127416,830
1,1,8064629160559708,833
1,1,4221784588467790,846
1,1,9896153892271662,852
1,1,1591579638808836,853
1,1,8573577956188565,855
1,1,2847990733182400,855
1,1,8877885118612084,857
1,1,3917955456496462,857
1,1,4568929820212796,859
1,1,3256065023337350,864
1,1,1019501869203427,866
1,1,8996235058854577,867
1,1,0267815023275993,867
1,1,4683470155633945,876
1,1,9100301971419080,878
1,1,0941991997976048,882
1,1,0700277143910884,887
1,1,3562197797260962,887
1,1,9643879144846018,890
1,1,0749259311374485,896
1,1,8900396496483173,897
1,1,3724912872537717,897
1,1,0160675955398265,900
1,1,5259795286863429,901
1,1,3855522098802202,912
1,1,6714413103647056,916
1,1,1691387800912264,917
1,1,6210743142141889,926
1,1,1177319988604267,926
1,1,4569172811308783,928
1,1,2347325865997639,933
1,1,6373062131297181,938
1,1,7772039223551717,939
1,1,8709241779862385,943
1,1,3445510432669353,944
1,1,4076660062923594,945
1,1,9637399939636085,947
1,1,5324806964908714,948
1,1,1267197219827056,948
1,1,0725680844254837,949
1,1,6892631354865738,949
1,1,9943757051741934,951
1,1,8875677875827421,953
1,1,5237509446657809,954
1,1,1204458626798476,955
1,1,0888189629536632,958
1,1,6194350741045226,965
1,1,1273168905778635,967
1,1,0700273637292787,972
1,1,7558390090488381,989
1,1,9583722406867210,991
1,1,8940521619137136,999
1,1,9339681032042924,999
1,1,5355209116719035,1001
1,1,3495133427726863,1002
1,1,2058734482125050,1007
1,1,1453300328868394,1015
1,1,6527417429374436,1018
1,1,7902357357148089,1026
1,1,8463671993181916,1032
1,1,8206282309723385,1036
1,1,5048974065699637,1038
1,1,5407880634896652,1039
1,1,8115653120759411,1043
1,1,2470040009409961,1043
1,1,1863856879768343,1044
1,1,9330235884245278,1044
1,1,5049856781927865,1045
1,1,7044502281875234,1051
1,1,0855283389439989,1053
1,1,7382300539275852,1057
1,1,6256919368662220,1060
1,1,4744477292616350,1069
1,1,2366535982129761,1071
1,1,1170349432919190,1073
1,1,9281680368172659,1085
1,1,6456997243000105,1088
1,1,2201728123051491,1138
1,1,7217437406216078,1186
1,1,4874038103046352,1192
1,1,7178403784015152,1230
1,1,9191123686713946,1336
2,2,7945442105843450,43
2,2,7491329479961093,58
2,2,4882962255311934,77
2,2,7415582782632592,117
2,2,2973323552153082,118
2,2,1375969471081431,123
2,2,2050670020979252,139
2,2,3771962071926672,204
2,2,2215775510439819,206
2,2,6674626762600218,207
2,2,7127951567570066,234
2,2,7050299187847507,234
2,2,5263345361759937,237
2,2,7216301961866589,261
2,2,5549960652894721,334
2,2,2846356600282608,345
2,2,2838847570330012,360
2,2,7720750723615282,387
2,2,0092630280553951,418
2,2,4122590482568320,437
2,2,2583046840984168,438
2,2,1291908668370101,441
2,2,0257097138979514,442
2,2,3115173879866578,483
2,2,2699350970782689,487
2,2,6435181499377977,489
2,2,5964576168680256,492
2,2,9582602079684184,493
2,2,6402454518723355,496
2,2,6986931219275689,503
2,2,0541223934701438,513
2,2,7460273370226388,513
2,2,8174966390917651,515
2,2,9301044277780469,517
2,2,5097126983841262,520
2,2,7054145395607527,521
2,2,6427145616013777,522
2,2,6328585692203764,525
2,2,5063451338011609,526
2,2,4793597702721257,534
2,2,3135789740922863,537
2,2,4435936697366331,539
2,2,8883460409720675,539
2,2,4824477897984272,539
2,2,6236899841329352,546
2,2,7860527356472249,548
2,2,9390252245262815,550
2,2,1982709747295420,550
2,2,9921964407705646,559
2,2,7975716415607306,564
2,2,4768658010461789,565
2,2,4463598375856260,566
2,2,2522952708793295,566
2,2,0484600882672540,569
2,2,1529485147209411,576
2,2,0043642112693638,578
2,2,7009728591087275,580
2,2,7102636288301418,587
2,2,4480793317700990,593
2,2,3611342647115863,594
2,2,5565420679523072,598
2,2,9577221660254396,599
2,2,4740334216188373,607
2,2,9409976220975765,609
2,2,6363401083485522,615
2,2,9182934769803114,615
2,2,7765742696284054,616
2,2,0433883579096653,618
2,2,9855106582114864,619
2,2,7991516015653636,627
2,2,0458901672695807,629
2,2,7061799561164646,630
2,2,6490801658565886,630
2,2,6321660721716130,631
2,2,4365478197962264,636
2,2,2504997366663284,636
2,2,0244030617988222,639
2,2,9245168989779205,639
2,2,0717751474050443,642
2,2,8152897869726199,645
2,2,2959143327553063,646
2,2,8773960817943916,647
2,2,4974266081781901,647
2,2,9483225140726340,652
2,2,8851347974218660,653
2,2,0726510748456911,653
2,2,8536704839394779,656
2,2,3965236411236973,657
2,2,5753042543209845,661
2,2,1049892019101507,661
2,2,4293710008360018,664
2,2,0257097138979514,666
2,2,9205977134106251,666
2,2,2801266185552709,667
2,2,0577658502249563,668
2,2,7846729472710473,669
2,2,9613818567172966,670
2,2,2551405032989332,672
2,2,0842630876157695,675
2,2,8805450779386938,689
2,2,5645791503976003,691
2,2,4476646522907625,694
2,2,8192015878594906,695
2,2,2554187760582460,695
2,2,6829237547872896,699
2,2,1750812642818783,702
2,2,0797640369431324,711
2,2,3646659892388798,713
2,2,3116364478756029,715
2,2,5327513366609595,716
2,2,4189148253838853,718
2,2,9566136808685976,718
2,2,2299230676927016,719
2,2,4543383910397686,720
2,2,6583169042606548,724
2,2,8480980766158265,729
2,2,1320439323913226,732
2,2,0353781836037700,732
2,2,4838259810682538,734
2,2,9251857495123005,734
2,2,5188604882407696,742
2,2,8051470314267087,742
2,2,9032750252556714,743
2,2,9534358385577979,744
2,2,7349763518651811,746
2,2,0587640919384260,747
2,2,3726949353636877,748
2,2,5806923657905823,749
2,2,0025230061198394,750
2,2,8840658962693015,751
2,2,4035809648522547,752
2,2,8472493061067029,752
2,2,6140386741112438,754
2,2,4557016575481933,756
2,2,6718747339956994,759
2,2,6910032035595984,764
2,2,6864765911839087,765
2,2,1939682200908066,766
2,2,1284265233861596,766
2,2,7165299343158472,780
2,2,5222190438478655,792
2,2,1603099316445892,795
2,2,8663066503050067,796
2,2,7221647802439497,798
2,2,1684888897248235,798
2,2,1686362684680950,799
2,2,7220330278931967,799
2,2,2251632747050358,803
2,2,8832665043226466,812
2,2,1100551225266077,815
2,2,3524987586630744,817
2,2,0037771065374327,817
2,2,5098296110212146,820
2,2,5194142001591551,824
2,2,0566592137023799,830
2,2,6191054446741441,830
2,2,7205999237299156,833
2,2,9460698687513357,835
2,2,0331592771659655,838
2,2,1948749684363966,846
2,2,2342902195126596,850
2,2,7072550553447471,851
2,2,3327433604265636,854
2,2,6908404715288295,854
2,2,7601003400179682,855
2,2,1249376655218392,855
2,2,2488537722919768,856
2,2,1626432187893959,858
2,2,5602831021018673,861
2,2,3625899664708751,870
2,2,5498538664434148,873
2,2,0094682608295757,874
2,2,3791830503982088,876
2,2,3764439227176657,877
2,2,4041348873340529,885
2,2,1287061852818190,886
2,2,1135480663760639,887
2,2,2076401313944250,887
2,2,0571248074917339,890
2,2,0941991997976048,892
2,2,2982278466611968,892
2,2,8307027841608002,895
2,2,7134356017248502,900
2,2,9322573719020644,900
2,2,1564015619319285,908
2,2,3657435653935208,914
2,2,3453642678746458,923
2,2,2347325865997639,929
2,2,3916913456555904,930
2,2,9407480710573348,933
2,2,3467876592106019,934
2,2,6804918431315913,934
2,2,4980606731947712,935
2,2,2044097521562865,936
2,2,2636115210517086,938
2,2,8800615045948894,942
2,2,6865029155607482,942
2,2,3163161697123640,943
2,2,9532369120993512,945
2,2,1238355525142422,946
2,2,1022342074763547,946
2,2,8051295179845649,949
2,2,6194350741045226,949
2,2,8566751843592568,959
2,2,9943757051741934,960
2,2,9637399939636085,962
2,2,6836800055382247,962
2,2,4869604777553243,963
2,2,9016239240631493,963
2,2,1910786642070446,965
2,2,0695246522470469,965
2,2,5784788015692448,966
2,2,0889001070013702,970
2,2,9943915224888606,972
2,2,9805538928915264,972
2,2,0700273637292787,975
2,2,2629592106930568,976
2,2,3102151002409845,980
2,2,5948421228481157,981
2,2,6185409517204682,982
2,2,5777315606155243,988
2,2,0724533724282625,989
2,2,2071910553477584,990
2,2,1472227657976529,992
2,2,0985527964186431,993
2,2,6026721089019927,996
2,2,1579377082189021,997
2,2,5320884150215223,998
2,2,6438980788326738,1000
2,2,9635567353105262,1007
2,2,2058734482125050,1013
2,2,3495133427726863,1014
2,2,6443255918798555,1017
2,2,5413883919004323,1017
2,2,0582759162013126,1022
2,2,4782532145816722,1025
2,2,4636977401990265,1026
2,2,9330235884245278,1040
2,2,5398816256702091,1043
2,2,5407880634896652,1044
2,2,0855283389439989,1047
2,2,2470040009409961,1052
2,2,8734246364313689,1054
2,2,2789266579175399,1057
2,2,8206282309723385,1059
2,2,5234749609335587,1060
2,2,5049856781927865,1062
2,2,3015620804290444,1063
2,2,2304187389160909,1063
2,2,1419358653515412,1063
2,2,3968477007822587,1067
2,2,9376838709831761,1071
2,2,4080912943416221,1072
2,2,9815188803864587,1079
2,2,5823112254369636,1083
2,2,4890583125850094,1111
2,2,5111065074087940,1120
2,2,5969622683767008,1155
2,2,6586796087882180,1195
2,2,0084772121249802,1196
2,2,9093582164815413,1237
2,2,5034801942492198,1246
2,2,5368776430976748,1246
2,2,1304769922914219,1261
2,2,7019723003041660,1263
2,2,3623481414489331,1283
2,2,3036243047293092,1294
2,2,1512258118261906,1295
3,3,6088040558082569,100
3,3,5079138246486557,116
3,3,6832373493108637,132
3,3,5741198700993473,132
3,3,1608306204558116,150
3,3,4095098055450436,169
3,3,0940237751203204,205
3,3,7404711462764591,210
3,3,4135479304218492,212
3,3,1909505838360644,236
3,3,1461215794295086,256
3,3,9343692012020369,279
3,3,5544363542372438,295
3,3,5721773670369450,312
3,3,5361265619078181,317
3,3,6493136364434405,352
3,3,4192506357098789,386
3,3,7812448295881610,478
3,3,9582602079684184,484
3,3,6435181499377977,493
3,3,4828900067093876,496
3,3,9338986658900933,499
3,3,3012355341318793,502
3,3,8174966390917651,503
3,3,9041214440490174,505
3,3,2032983804795613,509
3,3,3044042955610037,511
3,3,2014646847366664,511
3,3,6986931219275689,514
3,3,6328585692203764,515
3,3,9916265229153124,520
3,3,1297867120002570,521
3,3,8807203229474059,522
3,3,2493511992683450,522
3,3,4300137761987871,526
3,3,8021300076153295,526
3,3,5558597035765473,529
3,3,8913443789495374,537
3,3,3208546336751179,537
3,3,9581359561817258,541
3,3,7209029015814041,547
3,3,6977968917090238,550
3,3,9099373241707132,552
3,3,2295611601134157,556
3,3,4899838821102387,561
3,3,9921964407705646,562
3,3,1529485147209411,569
3,3,3056405097005850,570
3,3,6328259427434469,572
3,3,4660578635754445,574
3,3,2687161289341520,576
3,3,4729566641887173,582
3,3,0484600882672540,585
3,3,9182934769803114,593
3,3,7185421670447004,594
3,3,9577221660254396,597
3,3,4088151815501921,602
3,3,6688353240489495,604
3,3,6321660721716130,612
3,3,7765742696284054,617
3,3,1701396991357933,619
3,3,1243943319103609,620
3,3,0288369294143130,635
3,3,8704118806965706,636
3,3,2504997366663284,636
3,3,2183775243597083,637
3,3,3649293369116934,639
3,3,4407381267612309,639
3,3,4814422210678985,641
3,3,0156137979355067,641
3,3,8978259456273660,641
3,3,1598903096442207,642
3,3,4446451283440377,644
3,3,9735040006482011,645
3,3,0244030617988222,646
3,3,5507486679497332,650
3,3,2794417704746078,652
3,3,6717316384641976,655
3,3,0956150273387612,655
3,3,1837726939693423,655
3,3,4293710008360018,656
3,3,4335996812772534,657
3,3,4457851254790632,658
3,3,6606561587218191,660
3,3,0717751474050443,663
3,3,1723677753721553,663
3,3,1990376748506302,663
3,3,2014030936329590,665
3,3,9205977134106251,667
3,3,3172341299812946,668
3,3,9186290814779485,670
3,3,5697168685570153,671
3,3,2166181051177116,675
3,3,7884279419085957,676
3,3,2128556590948496,677
3,3,6760600742853943,692
3,3,9050541885119075,693
3,3,1750812642818783,700
3,3,4751595777560822,700
3,3,2677733922930006,703
3,3,8928576063792018,708
3,3,5692211936745707,710
3,3,5421467710114534,717
3,3,0316932085501881,722
3,3,3063678985196228,725
3,3,4840798488378537,726
3,3,0069053521611044,728
3,3,1794448295712103,730
3,3,4920886784283651,733
3,3,7663910112808385,744
3,3,8337918298519719,744
3,3,9531182547590137,750
3,3,0429311506340209,751
3,3,6728628130722776,752
3,3,1759103732080840,758
3,3,0458636979295161,780
3,3,9879567438142627,784
3,3,7221647802439497,787
3,3,5035268357956727,788
3,3,7315986091864076,788
3,3,3894657316699215,793
3,3,1684888897248235,794
3,3,3524987586630744,797
3,3,4139804087281658,799
3,3,5125804087773608,800
3,3,2251632747050358,801
3,3,8663066503050067,805
3,3,5705861158062543,807
3,3,1849540216892502,809
3,3,9320463733910227,826
3,3,0566592137023799,830
3,3,9509467977208638,832
3,3,6253196707364786,839
3,3,1591579638808836,842
3,3,4387512019745402,846
3,3,6498841306582015,846
3,3,7724027295202179,847
3,3,8064629160559708,850
3,3,1948749684363966,851
3,3,5694667011900575,852
3,3,8573577956188565,855
3,3,7985538675634666,855
3,3,2113367146168401,856
3,3,2818882515049484,857
3,3,3243160706100401,858
3,3,1809385726582955,866
3,3,9622877266283693,866
3,3,8022150675306510,873
3,3,2347034882391962,873
3,3,4804687744312217,874
3,3,5498538664434148,874
3,3,9466897019940138,875
3,3,4863250415328962,877
3,3,9662189326653758,879
3,3,9206110645774853,881
3,3,3855522098802202,891
3,3,0923024276785868,891
3,3,7673417396557482,893
3,3,2982278466611968,893
3,3,2639614814949052,894
3,3,7019723003041660,897
3,3,2470040009409961,898
3,3,9322573719020644,904
3,3,6107031331615951,913
3,3,5611025982089080,920
3,3,7772039223551717,921
3,3,1564015619319285,925
3,3,6804918431315913,928
3,3,4980606731947712,931
3,3,0088456286434738,932
3,3,2450504386614197,933
3,3,4073031847569567,936
3,3,9672615253834591,938
3,3,1022342074763547,944
3,3,4295562313937808,947
3,3,3163161697123640,952
3,3,6373062131297181,955
3,3,1273168905778635,965
3,3,8760181235503334,966
3,3,0706227038749691,973
3,3,0888189629536632,974
3,3,2378032376650321,976
3,3,9805538928915264,976
3,3,8109935557879595,982
3,3,5777315606155243,984
3,3,5948421228481157,987
3,3,6644737802496728,987
3,3,1579377082189021,992
3,3,9339681032042924,996
3,3,7991516015653636,1000
3,3,8297869842790162,1003
3,3,1472227657976529,1003
3,3,2293188748130817,1011
3,3,1453300328868394,1011
3,3,3334039999949602,1015
3,3,1929833934667319,1016
3,3,2559752110096687,1017
3,3,9864933193754323,1017
3,3,3972297993168389,1020
3,3,9595467435064814,1029
3,3,5441144456631668,1036
3,3,2470040009409961,1040
3,3,0040967262163845,1041
3,3,5398816256702091,1043
3,3,3948878318929944,1045
3,3,4356950157872879,1046
3,3,6435883965714732,1055
3,3,4499856512477513,1057
3,3,1419358653515412,1058
3,3,2304187389160909,1063
3,3,8734246364313689,1063
3,3,2634833622118418,1065
3,3,3354637207542751,1066
3,3,1584394010396247,1120
3,3,0655582480016147,1129
3,3,1754616811482997,1141
3,3,1645278333890478,1147
3,3,8027444995545177,1152
3,3,2218372920977845,1153
3,3,5799142053078732,1156
3,3,5777690220119836,1205
3,3,0663506279508243,1217
3,3,1095633408579885,1231
3,3,9006507159443102,1235
3,3,3522073556882622,1243
3,3,2212526806773602,1247
3,3,9630447344708105,1250
3,3,0739504325752071,1270
3,3,3464258441351516,1288
3,3,0473728998054251,1290
3,3,0825984468358722,1301
3,3,3440890654542092,1320
3,3,1366990335532146,1320
3,3,8959149254898718,1328
4,4,4548117783477435,8
4,4,3516804835795100,14
4,4,0353065944097548,34
4,4,2792245295633053,52
4,4,4920225515225592,78
4,4,7422346146068585,97
4,4,6365974460072706,104
4,4,0874792266543693,109
4,4,4802294949795201,129
4,4,3560890052322515,146
4,4,7820539280229463,148
4,4,3257477230268611,152
4,4,7665753543914740,170
4,4,4312507208198197,204
4,4,2216954497227658,221
4,4,4354897422155384,233
4,4,8339040140553988,235
4,4,4429977094427177,238
4,4,6207855645461096,330
4,4,8437039099896122,340
4,4,7462320972939257,350
4,4,2620878772893967,464
4,4,9582602079684184,476
4,4,3362363630988612,480
4,4,6402454518723355,480
4,4,4828900067093876,488
4,4,0471682166371871,490
4,4,5028194625155254,497
4,4,7812448295881610,497
4,4,4836609513370104,498
4,4,6328585692203764,502
4,4,7192102568036327,509
4,4,6986931219275689,515
4,4,9916265229153124,517
4,4,7320843899033357,517
4,4,5035353207221271,524
4,4,0443768607936906,530
4,4,7860527356472249,532
4,4,9652700270403086,539
4,4,0711037756280471,540
4,4,6085137600915174,541
4,4,9581359561817258,544
4,4,2689669018936439,544
4,4,6236899841329352,550
4,4,1505552214376445,558
4,4,6320923956406611,558
4,4,7810250315916432,562
4,4,3585702068270764,564
4,4,2522952708793295,566
4,4,4768658010461789,567
4,4,6760600742853943,568
4,4,5086461848997981,569
4,4,8705841918665193,569
4,4,5267199756239321,569
4,4,8990071857290735,571
4,4,4660578635754445,572
4,4,2467242477180397,575
4,4,7338454443696210,575
4,4,5220929957301651,576
4,4,7377233283944091,586
4,4,2443842907751344,604
4,4,0573848032878041,605
4,4,7753897878784412,613
4,4,7991516015653636,620
4,4,6321660721716130,629
4,4,7718356230862703,632
4,4,9735741845719650,633
4,4,8978259456273660,634
4,4,0433883579096653,635
4,4,6031248578900165,635
4,4,1598903096442207,636
4,4,0623744439759538,638
4,4,8011049418432192,638
4,4,7580482150241527,639
4,4,8851347974218660,640
4,4,8906744284484462,644
4,4,8152897869726199,645
4,4,4753017600699796,648
4,4,6836156554429026,652
4,4,7380672885550418,653
4,4,1723677753721553,653
4,4,7321054308164932,655
4,4,1789416227803547,655
4,4,4151015083288640,655
4,4,9735040006482011,655
